ID,Date,Company,Title,Location,Link,Description,Level,Type,Function,Industry
urn:li:jobPosting:3288692589,2022-09-22,Vista Tecnologia,Programador Web junior,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/programador-web-junior-at-vista-tecnologia-3288692589?refId=VhfjrSoU%2Bjw7BjCSr%2B3jJA%3D%3D&trackingId=44U%2BrrKnvQ2OM4R3Me43mg%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3260170603,2022-09-09,Mercado Livre Brasil,Software Engineer,Greater Florianopolis,https://br.linkedin.com/jobs/view/software-engineer-at-mercado-livre-3260170603?refId=VhfjrSoU%2Bjw7BjCSr%2B3jJA%3D%3D&trackingId=UaSLMthPOQaIgVQhY1OblA%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3267297000,2022-08-19,Fundação CERTI,Pessoa Desenvolvedora de Software - LabFaber,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-de-software-labfaber-at-funda%C3%A7%C3%A3o-certi-3267297000?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=6KbRw55%2F9END3H4pDnibNw%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3259496398,2022-09-08,Zipdev,Python Software Engineer,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/python-software-engineer-at-zipdev-3259496398?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=V5ryt3s0aYy%2Be9c1PJL4Dw%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3288683839,2022-09-22,Crja,Desenvolvedor Back end Laravel,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-back-end-laravel-at-crja-3288683839?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=PsMetH%2BiC1PS60nfpdAFWA%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3283990604,2022-09-23,Exceptionly,"Senior AWS Data Engineer (Remote, Global) - Min. $69k/Year USD","Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/senior-aws-data-engineer-remote-global-min-%2469k-year-usd-at-exceptionly-3283990604?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=ldOAIeGqRoVwn7Ub85LdPA%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3244824720,2022-08-29,CALCARD ADMINISTRADORA DE CARTÕES LTDA.,DevOps Engineer,"São José, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/devops-engineer-at-ouze-3244824720?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=mIH0qClxStmn%2BnC41zQmtA%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3283948516,2022-09-23,Oowlish,Python Software Programmer - Work from Home,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/python-software-programmer-work-from-home-at-oowlish-3283948516?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=O%2FlZBa1PoN3W868LgI6ZoA%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3254129090,2022-09-09,Dynamox,DESENVOLVEDOR DE HARDWARE E SOFTWARE,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-hardware-e-software-at-dynamox-3254129090?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=sYyd8sjKzDT2CyCeaF%2Fk5g%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3278936318,2022-08-28,OZmap,Desenvolvedor Pleno,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-pleno-at-ozmap-3278936318?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=MHimEgs7%2BFAEnPY9iFNeew%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3288688069,2022-09-22,Crja,Desenvolvedor Full Stack júnior,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-j%C3%BAnior-at-crja-3288688069?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=HvMyEQDFYf7UESfBZUpZiw%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3277291945,2022-09-19,Applaudo,Cloud Software Engineer,Greater Florianopolis,https://br.linkedin.com/jobs/view/cloud-software-engineer-at-applaudo-3277291945?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=aG0GM0birYU7dTuUGeUSlQ%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3289722275,2022-09-26,GeekHunter Brasil,Pessoa Desenvolvedora Back-end Júnior,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-back-end-j%C3%BAnior-at-geekhunter-3289722275?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=qP83mNFsGy50mAzeJdclng%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3273634025,2022-09-16,Cresol Cooperativa,Desenvolvedor de Sistemas ( Full Stack) - Cresol Confederação,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-sistemas-full-stack-cresol-confedera%C3%A7%C3%A3o-at-cresol-cooperativa-3273634025?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=qSOE%2FT%2FPl%2Fi50pmO1flukg%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3182148397,2022-07-21,Canonical,Python Software Engineer - Networking/Telco,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/python-software-engineer-networking-telco-at-canonical-3182148397?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=hFJW43fHqvsHFw6%2FLP%2BHQw%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3254130099,2022-09-09,Dynamox,DESENVOLVEDOR FRONT-END SÊNIOR,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-front-end-s%C3%AAnior-at-dynamox-3254130099?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=2jPD3CcftuSx0p0FjN%2FxhQ%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3255770558,2022-08-12,NEXTI,Desenvolvedor Back-end Pleno (remoto),"São José, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-back-end-pleno-remoto-at-nexti-3255770558?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=v%2BP3pnpQzSC%2FaKCcTRohsQ%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3279247634,2022-09-22,AltoQi,Desenvolvedor Full Stack,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-altoqi-3279247634?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=fS0CQ6lgnG%2FXK9xftFeHug%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3288726588,2022-09-22,Audaces Impact,Desenvolvedor de Software,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-software-at-audaces-impact-3288726588?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=N4H0c95cTy2UGtLX%2BaLYGw%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3012269102,2022-04-07,Oowlish,DevOps engineer - online job,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/devops-engineer-online-job-at-oowlish-3012269102?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=QsoRccmwKJliMrbv8x9vrw%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3217136979,2022-08-11,Oowlish,Site Reliability Engineer- Work from home,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/site-reliability-engineer-work-from-home-at-oowlish-3217136979?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=t7zmOIs0k3cxnMJTBQt0aw%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3283513486,2022-09-22,Take Blip,Chapter Lead Developer,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/chapter-lead-developer-at-take-blip-3283513486?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=olBIAE35vMh%2F1jrLqkLUCA%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3262759679,2022-09-10,Essentia Group - Enhanced Company,Desenvolvedor(a) Full Stack (Presencial),"Palhoça, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-presencial-at-essentia-group-enhanced-company-3262759679?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=OBDd9eUvCO976ZioCNi3qA%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3200161935,2022-07-07,Canonical,Software Engineer (Python/Linux/Packaging),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/software-engineer-python-linux-packaging-at-canonical-3200161935?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=9EzMbQ6EzyPbNgx50GNXlQ%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3254127999,2022-09-09,Seventh,Desenvolvedor C# Back End,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-c%23-back-end-at-seventh-3254127999?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=CcnUQFwZDXMguEFp9evjaA%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3282053708,2022-08-27,Blendus Tecnologia | Gestor IDSS - Qualificação TISS,Desenvolvedor Front End,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-front-end-at-blendus-tecnologia-gestor-idss-qualifica%C3%A7%C3%A3o-tiss-3282053708?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=54flfdybE3yal2%2F6I6L2Yg%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3279250238,2022-09-22,Dynamox,DESENVOLVEDOR FRONT-END JÚNIOR,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-front-end-j%C3%BAnior-at-dynamox-3279250238?refId=dqhm8x4xCN3A7X%2FoDbVr9Q%3D%3D&trackingId=nAD8BF3qY3nlfpXbJ9PoOQ%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3254127973,2022-09-09,REIVAX S/A Automação e Controle,Desenvolvedor de Software (P&D),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-software-p-d-at-reivax-s-a-automa%C3%A7%C3%A3o-e-controle-3254127973?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=94RB39Wi0qEXpTjh%2FPJAwg%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3288692446,2022-09-22,Novare RH,Dev PHP Full Stack PL SR,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/dev-php-full-stack-pl-sr-at-novare-rh-3288692446?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=AGOwbu9n123u1v6xqNjF4g%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3254130949,2022-09-09,Seventh,Desenvolvedor Front End,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-front-end-at-seventh-3254130949?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=8ZPiD4vuamOJHtwMsOyhHg%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3260070575,2022-09-13,Seventh,Desenvolvedor - Flutter,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-flutter-at-seventh-3260070575?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=7jvLlHKcGwv8rVZBHyicOQ%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3285745857,2022-08-31,Agriness,Desenvolvedor(a) Delphi Pleno,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-delphi-pleno-at-agriness-3285745857?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=h4MZ04wYzvmlCT3QCWXPnw%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3255029099,2022-08-11,NEXTI,Desenvolvedor Fullstack (remoto),"São José, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-remoto-at-nexti-3255029099?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=8jvBGeK9W2evPM17rgxFsA%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3254124684,2022-09-09,AltoQi,Desenvolvedor(a) Front-end,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-front-end-at-altoqi-3254124684?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=EfDqDeJvANtV4wt%2FH9sr1w%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3272150362,2022-09-01,InEvent Careers,SEO Developer,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/seo-developer-at-inevent-3272150362?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=KD%2BEprvtXM%2F8fkyvsLFKQQ%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3272105117,2022-09-15,Ponyhof Leiting,CI Engineer PL,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/ci-engineer-pl-at-ponyhof-leiting-3272105117?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=n8160FCOVJzesvULrY0tfg%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3283962179,2022-09-23,Oowlish,Ruby on Rails Developer - Work from home,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/ruby-on-rails-developer-work-from-home-at-oowlish-3283962179?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=Ho4rKKHU%2Fx7Aff3Y%2BWI3gA%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3288721454,2022-09-22,Ilha Service Informática,Assistente de Desenvolvimento Java,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/assistente-de-desenvolvimento-java-at-ilha-service-inform%C3%A1tica-3288721454?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=tzbZrSKdzv77zKn4Q7COTg%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3273901361,2022-09-16,Hydra Games,Desenvolvedor C# Pleno,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-c%23-pleno-at-hydra-games-3273901361?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=W7X%2F878EwIQlrtQ3qCKjCQ%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3251111456,2022-09-02,Ponyhof Leiting,Desenvolvedor C++ SR,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-c%2B%2B-sr-at-ponyhof-leiting-3251111456?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=OK4xQeHEti2humufWBhOhg%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3257030153,2022-08-17,ESSS,Desenvolvedor de Software Python,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-software-python-at-esss-3257030153?refId=DHBEq%2FnkmQSJ61jznlRRDA%3D%3D&trackingId=YPWFqwlylkKmpo%2FP3fnP6g%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
